precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PREDA IULIAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
10,BUZĂU,"ŞCOALA PARDOŞI",301,PARDOŞI,48165,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:11:03",291,261,0,19,11,206,176,0,19,11,201,5,301,95,201
