precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
35,SUCEAVA,"CAMINUL CULTURAL SAT BREAZA",239,BREAZA,147205,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:06:20",1234,1208,0,1,25,615,589,0,1,25,599,16,1356,741,405,121,52,21
