precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"ANEXĂ IMOBIL-PRIMĂRIA COMUNEI CALVINI",177,CALVINI,45753,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:30:30",846,786,0,25,35,562,502,0,25,35,477,32,860,351,326,105,46
10,BUZĂU,"SCOALA GIMNAZIALA BÎSCENII DE SUS",180,CALVINI,45753,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:25:27",726,688,0,8,30,505,468,0,8,29,494,9,800,297,342,111,41
10,BUZĂU,"SCOALA GIMNAZIALA ”DUMITRU I. IONESCU” CALVINI",178,CALVINI,45753,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:29:32",1555,1517,0,12,26,901,863,0,12,26,791,110,1680,779,408,46,337
10,BUZĂU,"SCOALA PRIMARA BÎSCENII DE JOS",179,CALVINI,45753,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:55:07",542,479,0,21,42,364,301,0,21,42,348,14,520,158,277,52,19
