precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TIMOFTE CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","OUATU SORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","STOIAN VASILE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
29,NEAMŢ,"GRĂDINIŢA CU PROGRAM NORMAL",434,"ŞTEFAN CEL MARE",124411,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:02:34",406,404,0,2,0,199,197,0,2,0,187,11,500,301,35,124,28
29,NEAMŢ,ŞCOALA,436,"ŞTEFAN CEL MARE",124411,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:26:39",262,259,0,3,0,145,142,0,3,0,142,3,300,155,37,89,16
29,NEAMŢ,"SCOALA GIMNAZIALA DR. EMANUIEL RIGLER",432,"ŞTEFAN CEL MARE",124411,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:48:45",667,667,0,0,0,360,360,0,0,0,339,21,700,340,82,204,53
29,NEAMŢ,"SCOALA GIMNAZIALA DR. EMANUIEL RIGLER",433,"ŞTEFAN CEL MARE",124411,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:39:41",679,674,0,2,3,351,346,0,2,3,335,16,700,349,86,197,52
29,NEAMŢ,"SCOALA PRIMARA",435,"ŞTEFAN CEL MARE",124411,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:19:15",481,473,0,8,0,274,266,0,8,0,263,11,500,226,71,176,16
