precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi"
36,TELEORMAN,"ȘCOALA GENERALĂ POENI",246,POENI,153696,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:52:11",1153,1109,0,33,11,822,778,0,33,11,795,27,1214,392,415,203,94,83
36,TELEORMAN,"ȘCOALA GENERALĂ PREAJBA",248,POENI,153696,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:32:23",325,310,0,11,4,263,248,0,11,4,243,20,340,77,62,43,121,17
36,TELEORMAN,"ȘCOALA GENERALĂ VĂTAȘI",249,POENI,153696,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:20:06",435,412,0,16,7,332,309,0,16,7,318,14,451,119,46,42,221,9
36,TELEORMAN,"ȘCOALA PRIMARĂ CĂTUNU",247,POENI,153696,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:45:16",333,316,0,8,9,252,235,0,8,9,241,11,350,98,120,36,82,3
