precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CIOACĂ VANIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COICULESCU ARISTICĂ-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","DAVIŢOIU MIHAI-DUMITRU-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
20,GORJ,"CĂMIN CULTURAL",132,ARCANI,78668,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:10:09",1228,1096,1,67,64,835,704,1,67,63,814,21,1264,429,62,727,25
