precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TUDOR MARIUS-LUCIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MANOLE AURELIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","ZAFIU ION-COSMIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
31,PRAHOVA,"CǍMIN FILIPEŞTII DE TÎRG (SALĂ ȘEDINȚĂ VIDEOCLUB)",416,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:08:14",1028,1017,1,6,4,581,571,0,6,4,566,15,1136,555,113,392,61
31,PRAHOVA,"ṢCOALA FILIPEṢTII DE TȊRG",417,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,P,P_SV,"2024-06-10 16:09:38",1145,1129,0,5,11,655,639,0,5,11,639,16,1272,617,100,503,36
31,PRAHOVA,"ṢCOALA GENERALǍ BRǍTǍṢANCA",418,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:21:41",1707,1675,1,13,18,1192,1160,1,13,18,1159,33,1856,664,59,980,120
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA NOUǍ)",419,"FILIPEŞTII DE TÂRG",133214,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:02:52",1587,1567,0,7,13,844,824,0,7,13,821,23,1739,895,349,465,7
31,PRAHOVA,"ṢCOALA GENERALǍ MǍRGINENII DE JOS (ṢCOALA VECHE)",420,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,P,P_SV,"2024-06-10 09:58:05",1163,1146,1,2,14,625,608,1,2,14,602,23,1260,635,470,128,4
