precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"SCOALA BALUSENI",158,BĂLUŞENI,36300,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:51:26",1168,1101,0,21,46,628,564,0,21,43,608,20,1200,572,185,385,20,18
7,BOTOŞANI,"SCOALA BALUSENII NOI",159,BĂLUŞENI,36300,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:26:12",261,255,0,6,0,111,105,0,6,0,104,7,300,189,61,40,3,0
7,BOTOŞANI,"SCOALA BUZENI",160,BĂLUŞENI,36300,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:53:12",549,516,0,4,29,333,300,0,4,29,291,9,602,302,191,90,4,6
7,BOTOŞANI,"SCOALA DRAXINI",161,BĂLUŞENI,36300,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:37:17",1490,1428,0,11,51,762,700,0,11,51,731,31,1600,838,344,330,30,27
7,BOTOŞANI,"SCOALA ZAICESTI",162,BĂLUŞENI,36300,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:16:47",605,581,0,10,14,359,335,0,10,14,348,11,648,289,127,174,32,15
