precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
4,BACĂU,"PRIMĂRIA PLOPANA",516,PLOPANA,24427,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:50:42",749,718,1,11,19,367,336,1,11,19,356,11,800,433,198,111,47
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL FUNDU TUTOVEI",517,PLOPANA,24427,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:45:22",467,450,0,8,9,207,190,0,8,9,193,14,500,293,88,72,33
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL IŢCANI",518,PLOPANA,24427,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:45:16",621,597,0,15,9,313,289,0,15,9,307,6,600,287,237,67,3
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL STRĂMINOASA",520,PLOPANA,24427,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:29",326,313,0,5,8,170,157,0,5,8,159,11,400,230,133,22,4
4,BACĂU,"ŞCOALA CU CLASELE I-VIII SATUL RUSENII-RĂZEŞI",519,PLOPANA,24427,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:32:05",318,290,0,12,16,189,161,0,12,16,170,15,300,115,123,31,16
