precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
33,SĂLAJ,"CĂMIN CULTURAL",243,PERICEI,142284,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 13:46:05",552,532,0,9,11,311,291,0,9,11,293,18,600,289,249,36,6,2
33,SĂLAJ,"CENTRU DE INFORMARE ȘI MARKETING TURISTIC",244,PERICEI,142284,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:11",128,124,0,4,0,58,54,0,4,0,55,3,150,92,17,33,4,1
33,SĂLAJ,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1 PERICEI",241,PERICEI,142284,3,PART,PRCNCT,CL,CL_SV,"2024-06-13 13:40:16",1098,1072,3,3,20,629,606,0,3,20,612,17,1188,559,29,93,470,20
33,SĂLAJ,"PRIMĂRIA COMUNEI PERICEI",242,PERICEI,142284,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:26:56",1218,1201,1,0,16,772,756,0,0,16,761,11,1321,522,25,58,633,45
