precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BARAC ANDRIANA-PARTIDUL SOCIAL DEMOCRAT-voturi","GOGOAŞĂ LUMINIŢA-CLAUDIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ANDREI VIOLETA-PARTIDUL NAȚIONAL LIBERAL-voturi"
38,TULCEA,"ŞCOALA GIMNAZIALĂ ”MIHAI EMINESCU” VALEA TEILOR",203,"VALEA TEILOR",161561,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:07:20",1149,1110,1,32,6,803,765,0,32,6,773,30,1206,403,284,44,445
