precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BURDEA IULIAN-IUSTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","GÎNGA MARIAN CRISTIAN-UNIUNEA SALVAȚI ROMÂNIA-voturi","BRÎNZANU CĂTĂLIN-PARTIDUL SOCIAL DEMOCRAT-voturi","BURDEA GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","IACOB MARCEL-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
24,IAŞI,"LICEUL TEHNOLOGIC VLADENI",770,VLĂDENI,100148,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:45:13",1370,1357,0,0,13,688,675,0,0,13,671,17,1476,788,367,2,246,46,10
24,IAŞI,"SCOALA CU CLASELE I-IV ALEXANDRU CEL BUN",771,VLĂDENI,100148,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:05:28",394,389,0,5,0,210,205,0,5,0,201,9,400,190,104,2,84,11,0
24,IAŞI,"SCOALA CU CLASELE I-IV BROSTENI",773,VLĂDENI,100148,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:06:00",305,299,0,6,0,166,160,0,6,0,163,3,400,234,72,2,69,19,1
24,IAŞI,"SCOALA CU CLASELE I-IV IACOBENI",774,VLĂDENI,100148,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:03:27",178,169,0,9,0,90,81,0,9,0,85,5,200,110,22,3,52,8,0
24,IAŞI,"SCOALA CU CLASELE I-VIII BORSA",772,VLĂDENI,100148,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:31:05",656,652,0,4,0,318,314,0,4,0,307,11,700,382,99,16,183,7,2
24,IAŞI,"SCOALA PRIMARA VILCELELE",775,VLĂDENI,100148,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:06:01",328,325,0,3,0,167,164,0,3,0,155,12,400,233,60,2,81,8,4
