precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"BAZA SPORTIVĂ MULTIFUNCȚIONALĂ TIP I",332,POMÂRLA,38544,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:49:52",973,893,1,22,57,611,532,0,22,57,593,18,1000,389,53,294,175,71
7,BOTOŞANI,"GRĂDINIȚA CU PROGRAM NORMAL NR.2 POMÂRLA, SAT POMÂRLA, COMUNA POMÂRLA",333,POMÂRLA,38544,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:46:44",915,856,0,22,37,600,541,0,22,37,579,21,1004,404,58,271,125,125
7,BOTOŞANI,"SOALA PRIMARA NR. 2 RACOVĂŢ",334,POMÂRLA,38544,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:52:06",263,246,0,12,5,139,122,0,12,5,134,5,280,141,18,79,32,5
