precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
41,VRANCEA,"GRADINITA SPERIETI",216,MOVILIŢA,176793,3,PART,PRCNCT,CL,CL_SV,"2024-06-13 12:22:58",394,386,2,3,3,198,192,0,3,3,191,7,433,235,19,19,0,78,55,20
41,VRANCEA,"SCOALA NR.1",218,MOVILIŢA,176793,3,PART,PRCNCT,CL,CL_SV,"2024-06-13 15:26:29",710,702,1,4,3,354,347,0,4,3,335,19,775,421,35,14,32,101,135,18
41,VRANCEA,"SCOALA NR.2",217,MOVILIŢA,176793,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:45:27",623,615,0,2,6,329,321,0,2,6,317,12,612,283,39,10,10,116,117,25
41,VRANCEA,"SCOALA PRIMARA DIOCHETI-REDIU",219,MOVILIŢA,176793,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:59:45",561,550,0,9,2,302,291,0,9,2,272,30,612,310,11,142,3,49,45,22
41,VRANCEA,"SCOALA PRIMARA FRECATEI",220,MOVILIŢA,176793,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:09",411,403,0,8,0,178,170,0,8,0,162,16,445,267,20,8,6,75,42,11
41,VRANCEA,"SCOALA PRIMARA TROTUSANU",221,MOVILIŢA,176793,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 15:17:37",379,365,1,9,4,227,214,0,9,4,216,11,406,179,94,12,6,60,34,10
