precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL VERDE-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"CASA SOCIALA ION NECULCE",514,"ION NECULCE",95499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:05:45",170,163,0,7,0,91,84,0,7,0,85,6,200,109,2,65,10,7,0,1
24,IAŞI,"SCOALA GĂNEŞTI",513,"ION NECULCE",95499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:55:31",623,617,0,4,2,305,299,0,4,2,282,23,700,395,7,201,36,29,4,5
24,IAŞI,"SCOALA GIMNAZIALA BUZNEA",511,"ION NECULCE",95499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:17",1495,1486,3,4,2,686,679,1,4,2,665,21,1600,914,28,448,93,77,13,6
24,IAŞI,"SCOALA GIMNAZIALĂ ”CONSTANTIN TEODORESCU” RAZBOIENI",516,"ION NECULCE",95499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:03:57",1733,1705,0,15,13,963,935,0,15,13,919,44,1800,837,23,583,198,65,29,21
24,IAŞI,"SCOALA PRIMARA DADESTI",512,"ION NECULCE",95499,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:53:40",217,211,0,6,0,119,113,0,6,0,116,3,273,154,4,86,8,12,2,4
24,IAŞI,"SCOALA PRIMARA PRIGORENI",515,"ION NECULCE",95499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:24:02",531,520,0,2,9,274,263,0,2,9,257,17,600,326,3,195,32,17,9,1
