precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"CAMIN CULTURAL",364,STĂUCENI,35884,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:35:58",1120,1111,0,2,7,578,569,0,2,7,566,12,1200,622,331,80,94,61
7,BOTOŞANI,"SCOALA GENERALA CU CLASELE I-IV",367,STĂUCENI,35884,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 13:03:21",591,572,1,12,6,325,307,0,12,6,308,17,627,302,217,48,26,17
7,BOTOŞANI,"SCOALA GENERALA CU CLASELE I-IV",365,STĂUCENI,35884,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:57:45",440,431,0,4,5,277,268,0,4,5,267,10,501,224,216,28,18,5
7,BOTOŞANI,"SCOALA GENERALA CU CLASELE I-VIII PATRIARH TEOCTIST ARAPASU",366,STĂUCENI,35884,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:14:33",880,861,1,5,13,449,430,1,5,13,422,27,1000,551,267,116,26,13
