precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"BIBLIOTECĂ-CĂMIN CULTURAL ȘIPOTE",688,ŞIPOTE,99370,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:36:57",643,643,0,0,0,301,301,0,0,0,290,11,700,399,184,18,81,2,5
24,IAŞI,"GRĂDINIȚA CU PROGRAM NORMAL HĂLCENI",690,ŞIPOTE,99370,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:40:41",921,915,0,6,0,446,440,0,6,0,418,28,1000,554,152,49,202,5,10
24,IAŞI,"SCOALA GIMNAZIALĂ CHIȘCĂRENI",689,ŞIPOTE,99370,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:04:22",1196,1193,1,2,0,560,557,1,2,0,532,28,1281,721,392,11,102,22,5
24,IAŞI,"SCOALA GIMNAZIALA IAZU NOU",691,ŞIPOTE,99370,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:51:54",793,791,0,2,0,316,314,0,2,0,300,16,900,584,141,56,87,5,11
24,IAŞI,"ȘCOALA PRIMARĂ IAZU VECHI",692,ŞIPOTE,99370,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:49:23",263,258,0,5,0,157,152,0,5,0,146,11,300,143,109,7,27,1,2
