precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STOICAN ADINA-PARTIDUL SOCIAL DEMOCRAT-voturi","ŢOŢEA CLAUDIU-ŞTEFAN-PARTIDUL NAȚIONAL LIBERAL-voturi","SCRIPA CĂTĂLIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","EANA CIPRIAN-IONUŢ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","EFTEME RĂDUCU-NICOLAE-voturi"
16,DÂMBOVIŢA,"CĂMINUL CULTURAL",145,BILCIUREŞTI,66401,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:25:33",1517,1441,2,45,29,1168,1092,2,45,29,1149,19,1615,447,709,221,167,28,24
