precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
19,GIURGIU,"AFTER SCHOOL VALEA DRAGULUI",232,"VALEA DRAGULUI",105776,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:24:27",1046,1016,0,18,12,1046,1016,0,18,12,850,20,1182,292,536,243,71
19,GIURGIU,"SCOALA GIMNAZIALA NR.1 VALEA DRAGULUI",231,"VALEA DRAGULUI",105776,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:18:29",1196,1146,0,20,30,1038,988,0,20,30,963,25,1244,256,405,437,121
