precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
23,IALOMIŢA,"CĂMINUL CULTURAL",220,VLĂDENI,94795,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:04:38",737,725,0,4,8,473,461,0,4,8,468,5,800,327,371,97
23,IALOMIŢA,"CĂMINUL CULTURAL",219,VLĂDENI,94795,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:46:33",848,842,0,0,6,536,530,0,0,6,526,10,934,398,408,118
