precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","MANOLACHI GICĂ-voturi"
38,TULCEA,"SALA DE EDUCAȚIE FIZICĂ ȘCOLARĂ",204,VĂCĂRENI,161543,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:32:43",1778,1710,3,26,39,1232,1166,2,26,38,1173,59,1929,697,700,396,77
