precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
7,BOTOŞANI,"SCOALA DIMITRIE POMPEIU BROSCAUTI",169,BROSCĂUŢI,36426,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:11:14",1490,1464,0,2,24,885,859,0,2,24,847,38,1600,715,49,386,412
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ ”DIMITRIE POMPEIU”",170,BROSCĂUŢI,36426,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:48:34",1234,1214,0,2,18,654,634,0,2,18,617,19,1365,729,55,302,260
