precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi"
17,DOLJ,"CĂMIN CULTURAL",235,"APELE VII",70726,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:47:27",1779,1629,0,97,53,1276,1126,0,97,53,1198,78,1790,514,592,9,40,540,17
