precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"ŞCOALA CU CLASELE I-IV",336,PRĂJENI,38580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:10:07",496,486,0,4,6,248,238,0,4,6,228,20,550,302,146,52,19,11
7,BOTOŞANI,"ŞCOALA CU CLASELE I-IV SALA I",335,PRĂJENI,38580,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:21:02",1012,996,0,8,8,523,507,0,8,8,488,35,1100,577,324,87,51,26
7,BOTOŞANI,"ŞCOALA GIMNAZIALA NR.2 MILETIN",338,PRĂJENI,38580,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:38:37",499,486,0,8,5,287,274,0,8,5,254,20,554,267,146,39,2,67
7,BOTOŞANI,"ȘCOALA PRIMARĂ NR. 4 LUPĂRIA",337,PRĂJENI,38580,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:54:56",604,586,0,5,13,357,339,0,5,13,312,27,652,313,212,58,10,32
