precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALA NR. 1 POGANA",409,POGANA,165416,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:17:28",667,658,1,1,7,368,360,0,1,7,349,19,696,328,26,148,65,85,9,16
39,VASLUI,"ŞCOALA GIMNAZIALA SAT BOGEŞTI",410,POGANA,165416,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 11:42:06",561,537,0,9,15,347,323,0,9,15,327,20,600,253,3,103,174,4,1,42
39,VASLUI,"ŞCOALA GIMNAZIALA SAT MĂSCUREI",411,POGANA,165416,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 13:42:54",526,518,0,5,3,331,323,0,5,3,307,24,600,269,30,174,61,28,2,12
39,VASLUI,"ŞCOALA GIMNAZIALA SAT TOMEŞTI",412,POGANA,165416,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 12:22:25",728,713,0,10,5,383,368,0,10,5,364,19,800,417,5,240,62,14,15,28
