precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"AGRIGOROAE OVIDIU-PARTIDUL NAȚIONAL LIBERAL-voturi","FÎNARIU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","FÎNARU VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","VOICU PETRICĂ-UNIUNEA SALVAȚI ROMÂNIA-voturi"
39,VASLUI,"GRĂDINIŢA CU PROGRAM NORMAL, RAFAILA",445,RAFAILA,167240,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:46:29",1464,1411,1,14,38,855,802,1,14,38,822,33,1600,745,108,604,28,82
