precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"HANGHIUC VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","DAMASCHIN MIREL-PARTIDUL NAȚIONAL LIBERAL-voturi","CERCEL COSTEL-PARTIDUL SOCIAL DEMOCRAT-voturi"
24,IAŞI,"CENTRU DE ORGANIZARE PENTRU INTEGRARE SI INFORMARE - C.O.P.I.I. PENTRU COMUNITATEA POIENILE",428,DAGÂŢA,96717,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:12:43",240,233,0,6,1,100,93,0,6,1,97,3,300,200,1,79,17
24,IAŞI,"SCOALA GENERALĂ MĂNĂSTIREA",426,DAGÂŢA,96717,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:56:48",853,843,0,0,10,398,388,0,0,10,367,31,900,502,15,193,159
24,IAŞI,"ȘCOALA GIMNAZIALĂ BĂLUȘEȘTI",424,DAGÂŢA,96717,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:38:39",152,146,0,6,0,91,85,0,6,0,88,3,200,109,1,42,45
24,IAŞI,"SCOALA PRIMARĂ BOATCA",425,DAGÂŢA,96717,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:07:25",214,210,0,4,0,117,113,0,4,0,115,2,300,183,1,90,24
24,IAŞI,"SCOALA PRIMARĂ PISCU RUSULUI-SEDIUL NOU",427,DAGÂŢA,96717,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:01:27",191,184,0,4,3,191,184,0,4,3,177,14,400,209,9,101,67
24,IAŞI,"SCOALA PRIMARĂ ZECE PRAJINI",429,DAGÂŢA,96717,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:58:36",389,384,0,5,0,191,186,0,5,0,174,15,400,211,6,132,36
24,IAŞI,"ȘCOALA PROFESIONALA DAGÎȚA - CORP NOU",423,DAGÂŢA,96717,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:52:25",1326,1301,0,3,22,715,690,0,3,22,688,26,1393,679,12,509,167
