precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GEANGOŞ GICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","ION MANEA-MIREL-PARTIDUL NAȚIONAL LIBERAL-voturi","ENACHE IULIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"PRIMARIA COMUNEI BĂLĂCEANU",139,BĂLĂCEANU,44989,1,PART,PRCNCT,P,P_SV,"2024-06-10 15:42:54",1285,1128,0,89,68,959,802,0,89,68,944,15,1313,354,487,442,15
