precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"ŞCOALA GENERALĂ CU CLASELE I-IV FIRBINŢI DE JOS",78,"ORAŞ FIERBINŢI-TÂRG",102749,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:17:57",875,858,0,12,5,583,566,0,12,5,567,16,950,367,407,111,49
23,IALOMIŢA,"ŞCOALA GENERALĂ CU CLASELE I-IV FIRBINŢI DE SUS",79,"ORAŞ FIERBINŢI-TÂRG",102749,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 13:14:18",1487,1433,0,23,31,972,918,0,23,31,921,31,1648,696,644,215,62
23,IALOMIŢA,"SEDIU CONSILIUL LOCAL",77,"ORAŞ FIERBINŢI-TÂRG",102749,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:56:30",1317,1266,1,30,20,875,825,0,30,20,849,26,1400,525,555,214,80
