precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NOVAC DAN-TIBERIU-UNIUNEA SALVAȚI ROMÂNIA-voturi","MILER AURELIAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
39,VASLUI,"CONTAINER MODULAR",531,VOINEŞTI,166869,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:27:02",143,138,0,5,0,82,77,0,5,0,80,2,200,118,10,70
39,VASLUI,"ȘCOALA GIMNAZIALĂ GÎRDEȘTI",527,VOINEŞTI,166869,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:05:56",558,555,0,1,2,291,288,0,1,2,276,15,600,309,87,189
39,VASLUI,"ȘCOALA GIMNAZIALĂ NR.1 VOINEȘTI",524,VOINEŞTI,166869,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:28:22",293,290,0,3,0,157,154,0,3,0,151,6,300,143,74,77
39,VASLUI,"ȘCOALA GIMNAZIALĂ OBÎRȘENII LINGURARI",530,VOINEŞTI,166869,2,PART,PRCNCT,P,P_SV,"2024-06-10 15:12:14",679,671,0,8,0,374,366,0,8,0,334,40,733,359,150,184
39,VASLUI,"ȘCOALA PRIMARĂ BĂNCEȘTI",526,VOINEŞTI,166869,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:24:32",169,163,0,6,0,97,91,0,6,0,85,12,200,103,48,37
39,VASLUI,"ȘCOALA PRIMARĂ MĂRĂȘEȘTI",528,VOINEŞTI,166869,2,PART,PRCNCT,P,P_SV,"2024-06-10 02:54:39",158,155,0,3,0,88,85,0,3,0,83,5,200,112,39,44
39,VASLUI,"ȘCOALA PRIMARĂ OBÎRȘENI",529,VOINEŞTI,166869,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:32:48",288,283,0,5,0,140,135,0,5,0,138,2,300,160,100,38
39,VASLUI,"ȘCOALA PRIMARĂ SAT AVRĂMEȘTI",525,VOINEŞTI,166869,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:16:24",488,484,0,4,0,209,205,0,4,0,186,23,500,291,98,88
