precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GUŢĂ ION-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","IVAN CONSTANTIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","PĂUN CRISTINEL-PARTIDUL NAȚIONAL LIBERAL-voturi","RĂDULESCU FLORENTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","PÎRVU MARIAN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
17,DOLJ,"CAMIN CULTURAL",359,GHINDENI,74915,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:20:04",1696,1543,1,109,43,1136,983,1,109,43,1085,51,1668,532,97,180,350,436,22
