precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ROMAN MARIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BAMBOI MARCEL-PARTIDUL NAȚIONAL LIBERAL-voturi","LUNGU NICOLAE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV IAZU",184,COJASCA,66697,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:26:24",1111,1092,0,9,10,935,916,0,9,10,904,31,1220,285,20,871,13
16,DÂMBOVIŢA,"ŞCOALA CU CLASELE I-IV IAZU",185,COJASCA,66697,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:26:54",1058,1048,0,7,3,889,879,0,7,3,868,21,1160,271,20,843,5
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ COJASCA",180,COJASCA,66697,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:44:29",973,925,1,20,27,675,629,0,20,26,638,37,1040,365,231,374,33
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ COJASCA",181,COJASCA,66697,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:27:55",785,760,0,18,7,599,574,0,18,7,570,29,830,231,79,475,16
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",183,COJASCA,66697,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:14:31",994,986,0,6,2,395,387,0,6,2,369,22,1094,703,317,47,5
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ FÎNTÎNELE",182,COJASCA,66697,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:17:35",1100,1085,1,14,0,530,516,0,14,0,511,19,1200,670,478,27,6
