precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ŞTIR DUMITRU-PAUL-PARTIDUL SOCIAL DEMOCRAT-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CICEU-POIENI",103,"CĂIANU MIC",32811,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:36:45",265,237,0,3,25,265,237,0,3,25,263,2,550,285,263
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL CĂIANU MARE",102,"CĂIANU MIC",32811,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:36:28",439,423,0,1,15,233,217,0,1,15,225,8,480,247,225
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI CĂIANU MIC",101,"CĂIANU MIC",32811,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:12:06",1202,1159,1,3,39,642,600,0,3,39,610,32,1300,658,610
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ DOBRIC",104,"CĂIANU MIC",32811,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:59:32",1170,1126,1,0,43,549,506,0,0,43,524,25,1136,587,524
