precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CORCODEL IONUŢ-FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","GHERGHIŞAN MARIAN-MIHĂIŢĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","GHERGHINA IONEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
38,TULCEA,"CĂMIN CULTURAL",113,DĂENI,160305,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:36:35",1552,1497,0,17,38,912,857,0,17,38,886,26,1696,784,77,700,109
