precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"CÃMIN CULTURAL",387,ŢINTEŞTI,49849,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:50:08",1802,1781,2,1,18,1170,1151,0,1,18,1142,28,1972,802,167,593,382
10,BUZĂU,"ŞCOALA PRIMARA SAT ŢINTEŞTI",386,ŢINTEŞTI,49849,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:30:24",1804,1791,1,11,1,1203,1191,0,11,1,1159,44,1969,766,238,451,470
