precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NICU CIPRIAN-MARIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","SEGĂRCEANU ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
17,DOLJ,"CAMINUL CULTURAL",401,"MĂCEŞU DE SUS",73013,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:40:44",1011,897,0,114,0,758,644,0,114,0,735,23,992,234,384,351
