precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ROŞU MIHAELA-PARTIDUL SOCIAL DEMOCRAT-voturi","FĂTU IONUŢ-PARTIDUL NAȚIONAL LIBERAL-voturi","ENACHE CARMEN-ELENA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
23,IALOMIŢA,"CENTRUL COMUNITAR MULTIFUNCȚIONAL VALEA CIORII",216,"VALEA CIORII",94688,4,PART,PRCNCT,P,P_SV,"2024-06-12 17:00:07",1419,1354,1,15,49,1015,951,0,15,49,1005,10,1536,521,608,315,82
