precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi","GHIMPĂU ŞTEFAN-voturi"
17,DOLJ,"CĂMIN CULTURAL",465,ROBĂNEŞTI,73923,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:00:25",508,478,0,21,9,368,338,0,21,9,344,24,590,222,17,218,35,55,19
17,DOLJ,"ŞCOALA GOLFIN",466,ROBĂNEŞTI,73923,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:06:21",477,442,1,28,6,368,334,0,28,6,352,16,500,132,8,219,90,34,1
17,DOLJ,"ŞCOALA LĂCRIŢA MARE",467,ROBĂNEŞTI,73923,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:45:30",505,478,0,22,5,402,375,0,22,5,391,11,500,98,12,260,87,28,4
17,DOLJ,"ŞCOALA ROBĂNEŞTII DE SUS",468,ROBĂNEŞTI,73923,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:07:37",518,496,3,18,1,366,347,0,18,1,351,15,500,134,16,268,34,20,13
