precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
29,NEAMŢ,"CLADIRE ŞCOALĂ",234,COSTIŞA,122132,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:10:43",196,190,0,5,1,106,100,0,5,1,104,2,200,94,13,62,29
29,NEAMŢ,"ŞCOALA GIMNAZIALA SAT COSTISA",233,COSTIŞA,122132,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:18:44",1396,1368,1,8,19,784,759,0,8,17,750,34,1500,716,174,461,115
29,NEAMŢ,"ŞCOALA PRIMARA SAT FRUNZENI",235,COSTIŞA,122132,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:07:32",518,514,0,2,2,247,243,0,2,2,240,7,600,353,98,116,26
29,NEAMŢ,"ŞCOALA PRIMARA SAT MANOAIA",236,COSTIŞA,122132,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:41:46",793,781,0,3,9,408,396,0,3,9,392,16,900,492,83,261,48
