precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
34,SIBIU,"CĂMIN CULTURAL",234,"AXENTE SEVER",144116,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:02:07",1167,1148,2,8,9,519,502,0,8,9,496,23,1300,781,158,257,81
34,SIBIU,"CĂMIN CULTURAL",235,"AXENTE SEVER",144116,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:45:26",137,123,2,12,0,137,123,2,12,0,135,2,305,168,21,99,15
34,SIBIU,"SALA DE FESTIVITĂȚI",233,"AXENTE SEVER",144116,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:44:22",1036,1027,0,8,1,489,480,0,8,1,469,16,1100,611,125,314,30
34,SIBIU,"ȘCOALA GIMNAZIALĂ AXENTE SEVER",232,"AXENTE SEVER",144116,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:01:23",1034,1013,1,7,13,430,410,0,7,13,417,13,1110,680,232,155,30
