precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi"
18,GALAŢI,"GRĂDINIȚA NR.1 BRĂHĂȘEȘTI",246,BRĂHĂŞEŞTI,75766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:41:06",1004,984,0,0,20,433,413,0,0,20,414,19,1200,767,255,132,26,1
18,GALAŢI,"GRĂDINIȚA NR.1 BRĂHĂȘEȘTI",245,BRĂHĂŞEŞTI,75766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:01:01",1369,1345,0,1,23,543,519,0,1,23,510,33,1498,955,336,136,35,3
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",247,BRĂHĂŞEŞTI,75766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:15",1652,1638,0,10,4,457,447,0,6,4,411,46,1800,1343,354,42,6,9
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",248,BRĂHĂŞEŞTI,75766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:49:23",1233,1223,0,7,3,319,309,0,7,3,290,29,1400,1081,247,30,6,7
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 TOFLEA",249,BRĂHĂŞEŞTI,75766,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:55:06",1555,1549,0,6,0,408,402,0,6,0,348,60,1600,1192,290,39,13,6
