precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL PHRALIPE AL ROMILOR-voturi"
28,MUREŞ,"CĂMIN CULTURAL DILEU VECHI",467,OGRA,118575,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:14:46",141,126,0,12,3,98,83,0,12,3,93,5,150,52,7,17,11,58,0,0
28,MUREŞ,"CAMIN CULTURAL VAIDEIU",470,OGRA,118575,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:10:48",104,98,0,4,2,74,68,0,4,2,67,7,112,38,7,2,5,48,2,3
28,MUREŞ,"CĂMINUL CULTURAL OGRA",466,OGRA,118575,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 16:58:33",1396,1367,1,8,20,798,770,0,8,20,715,83,1488,690,90,158,71,237,63,96
28,MUREŞ,"CASA PAROHIALĂ GIULUȘ",468,OGRA,118575,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:54:28",93,89,0,4,0,57,53,0,4,0,53,4,100,43,25,1,6,15,6,0
28,MUREŞ,"ŞCOALA PRIMARĂ LĂSCUD",469,OGRA,118575,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:04:48",202,198,0,4,0,117,113,0,4,0,104,13,220,103,27,2,5,56,12,2
