precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL BUTOIU DE SUS",266,HULUBEŞTI,67675,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:08:44",622,617,0,5,0,425,420,0,5,0,414,11,680,255,223,79,93,19
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL MĂGURA",267,HULUBEŞTI,67675,2,PART,PRCNCT,CL,CL_SV,"2024-06-13 11:16:53",520,514,0,4,2,370,364,0,4,2,354,14,570,200,172,28,86,68
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ BUTOIU DE JOS",265,HULUBEŞTI,67675,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:30:52",780,776,0,4,0,417,413,0,4,0,412,5,840,423,139,29,227,17
16,DÂMBOVIŢA,"ȘCOALA GIMNAZIALĂ NR. 1 HULUBEȘTI",264,HULUBEŞTI,67675,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:42:43",665,662,0,3,0,456,453,0,3,0,443,13,725,269,162,74,96,111
