precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
35,SUCEAVA,"CĂMINUL CULTURAL",539,VOLOVĂŢ,151120,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:02:27",1700,1696,0,1,3,776,772,0,1,3,743,33,1800,1024,189,469,51,34
35,SUCEAVA,"CĂMINUL CULTURAL",540,VOLOVĂŢ,151120,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:57:19",1738,1728,2,4,4,821,812,1,4,4,792,29,1900,1079,204,511,49,28
35,SUCEAVA,"PRIMĂRIA COMUNEI VOLOVĂŢ",541,VOLOVĂŢ,151120,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:57:17",941,938,0,0,3,439,436,0,0,3,416,23,1000,561,88,278,39,11
