precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BENTEU ADRIAN-IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","PĂDUREAN OVIDIU-IOSIF-PARTIDUL SOCIAL DEMOCRAT-voturi","OGNEAN DANIEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL DOBRA",359,DOBRA,89428,3,PART,PRCNCT,P,P_SV,"2024-06-10 07:28:49",1402,1315,0,67,20,880,793,0,67,20,846,34,1493,613,87,658,101
22,HUNEDOARA,"CĂMINUL CULTURAL LĂPUȘNIC",360,DOBRA,89428,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:54:44",395,381,0,10,4,221,207,0,10,4,211,10,414,193,38,158,15
22,HUNEDOARA,"CĂMINUL CULTURAL PANC",361,DOBRA,89428,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:35:39",156,135,0,15,6,109,88,0,15,6,105,4,149,40,4,86,15
22,HUNEDOARA,"CĂMINUL CULTURAL RĂDULEȘTI",362,DOBRA,89428,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:31:33",143,134,0,8,1,95,86,0,8,1,92,3,148,53,4,80,8
22,HUNEDOARA,"CĂMINUL CULTURAL ROȘCANI",363,DOBRA,89428,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:51:52",580,528,1,23,28,387,336,0,23,28,383,4,581,194,20,299,64
22,HUNEDOARA,"CĂMINUL CULTURAL STÂNCEȘTI",364,DOBRA,89428,1,PART,PRCNCT,P,P_SV,"2024-06-09 23:43:06",102,94,0,7,1,59,51,0,7,1,59,0,105,46,5,41,13
