precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BĂDESCU MIHĂIŢĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","GÎDEA ANGHEL-PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"PRIMĂRIA BÎLVĂNEŞTI",118,BÂLVĂNEŞTI,110688,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:37:50",1054,710,1,339,4,891,548,0,339,4,868,23,1066,175,605,263
