precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BERBEC EUGEN-MARIUS-PARTIDUL SOCIAL DEMOCRAT-voturi"
14,CONSTANŢA,"CAMIN CULTURAL VULTURU",561,VULTURU,63170,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:28:34",570,563,0,1,6,338,331,0,1,6,325,13,623,285,325
