precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TOCILEANU EUGEN-PARTIDUL NAȚIONAL LIBERAL-voturi"
23,IALOMIŢA,"SCOALA PRIMARA SARATENI",200,SĂRĂŢENI,180019,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:46:23",940,886,2,39,13,505,452,1,39,13,451,52,965,462,451
