precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
12,CĂLĂRAŞI,"ȘCOALA GIMNAZIALĂ NR. 1 GĂLBINAȘI",144,GĂLBINAŞI,179962,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:22:01",1322,1304,0,16,2,1038,1020,0,16,2,951,44,1488,493,546,53,352
12,CĂLĂRAŞI,"SCOALA GIMNAZIĂ NR. 1 GĂLBINAȘI",143,GĂLBINAŞI,179962,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:11:01",1424,1411,0,11,2,1036,1023,0,11,2,963,73,1530,494,560,68,335
