precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
25,ILFOV,"LICEUL TEORETIC ALEXANDRU ROSETTI VIDRA",286,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:33:42",1241,1225,0,8,8,696,680,0,8,8,650,37,1359,672,85,63,502
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 2 CREŢEŞTI",287,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:51:49",1133,1128,0,1,4,586,581,0,1,4,558,21,1250,650,193,72,293
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 2 CREŢEŞTI",288,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:57:00",991,989,0,2,0,461,459,0,2,0,445,16,1096,635,118,92,235
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 3 SINTEŞTI",290,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:29:03",1137,1133,0,4,0,589,585,0,4,0,429,88,1266,692,77,24,328
25,ILFOV,"ŞCOALA GIMNAZIALA NR. 3 SINTEŞTI",289,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:49:23",846,838,0,6,2,390,382,0,6,2,379,11,900,510,72,47,260
25,ILFOV,"ŞCOALA PRIMARA NR. 1 VIDRA",285,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:29:52",1412,1404,4,3,1,676,672,0,3,1,655,19,1550,873,99,69,487
25,ILFOV,"ŞCOALA PRIMARA NR. 1 VIDRA",284,VIDRA,105936,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:39:23",629,628,0,1,0,326,325,0,1,0,317,9,700,374,66,43,208
