precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"CĂMINUL CULTURAL CIOCANI",239,CIOCANI,167268,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:03:57",929,917,0,11,1,556,544,0,11,1,517,38,1024,469,223,122,45,127
39,VASLUI,"ȘCOALA PRIMARĂ CRÂNG",240,CIOCANI,167268,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:21",387,378,0,9,0,245,236,0,9,0,235,10,410,165,131,39,51,14
