precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
12,CĂLĂRAŞI,"GRĂDINIȚA CU PROGRAM NORMAL ȘTEFAN VODĂ",215,"ŞTEFAN VODĂ",94580,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:12:08",802,774,0,12,16,516,488,0,12,16,492,24,788,272,346,50,96
12,CĂLĂRAŞI,"GRĂDINIȚA CU PROGRAM NORMAL ȘTEFAN VODĂ",214,"ŞTEFAN VODĂ",94580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:20:15",1091,1030,2,23,36,710,651,0,23,36,685,25,1197,487,568,35,82
