precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"CAMINUL CULTURAL PIETRARI",334,PIETRARI,179908,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:54:16",1410,1389,0,18,3,1003,982,0,18,3,974,29,1533,530,364,202,327,81
16,DÂMBOVIŢA,"GRĂDINIȚA CU PROGRAM NORMAL VALEA",335,PIETRARI,179908,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:04:05",522,519,0,1,2,372,369,0,1,2,357,15,570,198,155,26,168,8
