precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DINU CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","CRÎSNIC PETRU-NOVAC-PARTIDUL NAȚIONAL LIBERAL-voturi","IANCU SIMION-SIMI-PARTIDUL MIȘCAREA POPULARĂ-voturi"
11,CARAŞ-SEVERIN,"CĂMINUL CULTURAL",253,GLIMBOCA,52936,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:19:07",1615,1511,10,36,58,934,866,1,9,58,906,13,1678,759,312,495,99
