precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
29,NEAMŢ,"GRĂDINIŢA CU PROGRAM NORMAL",434,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:19:06",406,404,0,2,0,199,197,0,2,0,190,9,500,301,50,98,42
29,NEAMŢ,ŞCOALA,436,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:06:15",262,259,0,3,0,145,142,0,3,0,138,7,300,155,36,88,14
29,NEAMŢ,"SCOALA GIMNAZIALA DR. EMANUIEL RIGLER",432,"ŞTEFAN CEL MARE",124411,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:48:36",667,667,0,0,0,360,360,0,0,0,341,19,700,340,101,176,64
29,NEAMŢ,"SCOALA GIMNAZIALA DR. EMANUIEL RIGLER",433,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:44:07",679,674,0,2,3,351,346,0,2,3,333,18,700,349,120,155,58
29,NEAMŢ,"SCOALA PRIMARA",435,"ŞTEFAN CEL MARE",124411,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:21:56",481,473,0,8,0,274,266,0,8,0,262,12,500,226,65,173,24
