precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ŞERBAN FLORIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","MIULESCU LIONEL-PARTIDUL SOCIAL DEMOCRAT-voturi","CURCĂ DORINELA-MĂDĂLINA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
17,DOLJ,"ŞC.GIMNAZIALĂ PREDEŞTI",459,PREDEŞTI,73772,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:56:05",1679,1603,1,52,23,1040,965,0,52,23,1022,18,1800,760,937,33,52
