precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NICULAE VALERICĂ-PARTIDUL SOCIAL DEMOCRAT-voturi","BOHÎLŢEA MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHEORGHE ALEXANDRU-IONUŢ-PARTIDUL NAȚIONAL LIBERAL-voturi","MANEA ŞTEFAN-GABRIEL-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","GHEORGHE ION-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","IONIŢĂ MIHAELA-GEORGIANA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","NEDELCU ANDREI-CIPRIAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
31,PRAHOVA,"ANEXA PRIMARIE SAT OLOGENI",513,"POIENARII BURCHII",134559,1,PART,PRCNCT,P,P_SV,"2024-06-10 13:33:34",1072,1046,0,7,19,747,721,0,7,19,726,21,1200,453,445,21,45,149,57,6,3
31,PRAHOVA,"GRADINITA DE COPII SAT CARBUNARI",512,"POIENARII BURCHII",134559,1,PART,PRCNCT,P,P_SV,"2024-06-10 12:39:00",594,581,0,6,7,365,352,0,6,7,354,11,600,235,61,38,197,12,12,26,8
31,PRAHOVA,"SCOALA GIMANZIALA POIENARII BURCHII",511,"POIENARII BURCHII",134559,1,PROV,PRCNCT,P,P_SV,"2024-06-10 13:53:58",956,933,0,14,9,623,600,0,14,9,619,4,1000,377,82,27,413,18,12,31,36
31,PRAHOVA,"ŞCOALA GIMNAZIALÃ OLOGENI",514,"POIENARII BURCHII",134559,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:02:23",432,417,1,9,5,276,262,0,9,5,259,17,500,224,47,7,14,175,7,8,1
31,PRAHOVA,"SCOALA POIENARII RALI",515,"POIENARII BURCHII",134559,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:56:41",784,757,0,11,16,513,486,0,11,16,496,17,800,287,88,39,282,4,4,70,9
