precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
1,ALBA,"CĂMINUL CULTURAL",345,POŞAGA,6468,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:27:02",381,333,1,41,6,273,225,1,41,6,269,4,362,89,85,92,5,87
1,ALBA,"ȘCOALA CU CLASELE I-IV - LUNCA",346,POŞAGA,6468,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:56:06",124,93,0,27,4,100,69,0,27,4,98,2,110,10,36,35,1,26
1,ALBA,"ȘCOALA CU CLASELE I-IV - ORĂȘTI",347,POŞAGA,6468,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:03:29",103,88,0,12,3,84,69,0,12,3,81,3,97,13,33,7,12,29
1,ALBA,"ŞCOALA PRIMARĂ - POȘAGA DE SUS",348,POŞAGA,6468,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:44:14",156,126,0,23,7,121,91,0,23,7,121,0,139,18,72,7,9,33
1,ALBA,"ȘCOALA PRIMARĂ - SAGAGEA",349,POŞAGA,6468,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:27:22",166,137,0,18,11,125,96,0,18,11,120,5,150,25,44,19,2,55
