precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CONSTANTIN GRIGORE-PARTIDUL NAȚIONAL LIBERAL-voturi","GEMBĂŞELU AUREL-PARTIDUL SOCIAL DEMOCRAT-voturi"
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORMAL CHIOJDENI",132,CHIOJDENI,175509,2,PART,PRCNCT,P,P_SV,"2024-06-10 19:51:13",518,492,0,12,14,331,305,0,12,14,322,9,553,222,141,181
41,VRANCEA,"ȘCOALA PRIMARĂ CĂTĂUȚI",133,CHIOJDENI,175509,4,PART,PRCNCT,P,P_SV,"2024-06-12 18:43:56",247,227,0,11,9,165,145,0,11,9,152,12,258,94,80,72
41,VRANCEA,"ȘCOALA PRIMARĂ LUNCILE",134,CHIOJDENI,175509,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:48:53",763,754,1,8,0,496,488,0,8,0,465,31,834,338,256,209
41,VRANCEA,"ȘCOALA PRIMARĂ TULBUREA",135,CHIOJDENI,175509,3,PART,PRCNCT,P,P_SV,"2024-06-10 20:17:38",253,243,0,3,7,183,173,0,3,7,176,7,275,92,125,51
