precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DEMETER FERENC-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
15,COVASNA,"PRIMĂRIA MICFALĂU (CONSILIUL LOCAL MICFALĂU)",163,MICFALĂU,65139,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:03:28",1438,1425,6,3,4,744,737,0,3,4,720,24,1587,843,720
