precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FILIMON VASILE-MARCEL-PARTIDUL SOCIAL DEMOCRAT-voturi","OANĂ MARINELA-PARTIDUL NAȚIONAL LIBERAL-voturi","STANCA VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
1,ALBA,"CĂMIN CULTURAL ȘIBOT",401,ŞIBOT,7810,2,PART,PRCNCT,P,P_SV,"2024-06-10 08:41:18",1204,1153,2,24,25,750,699,2,24,25,717,23,1270,530,344,276,97
1,ALBA,"CĂMINUL CULTURAL BALOMIR",402,ŞIBOT,7810,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:07:47",515,486,1,13,15,308,280,0,13,15,298,10,530,222,137,124,37
1,ALBA,"CLĂDIRE ADMINISTRATIVĂ SĂRĂCSĂU (FOSTA ŞCOALĂ GENERALĂ)",404,ŞIBOT,7810,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:50:56",148,139,0,5,4,71,62,0,5,4,70,1,156,85,15,39,16
1,ALBA,"ŞCOALA PRIMARĂ BĂCĂINŢI",403,ŞIBOT,7810,3,PART,PRCNCT,P,P_SV,"2024-06-10 07:16:04",213,203,0,4,6,136,126,0,4,6,131,5,230,94,20,97,14
