precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NARIŢA CĂTĂLIN-GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CORCHEŞ SORIN-CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","BOBAR OLIMPIA-MARIA-PARTIDUL SOCIAL DEMOCRAT-voturi"
1,ALBA,"CĂMINUL CULTURAL SOHODOL",394,SOHODOL,7446,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:52:30",756,750,0,1,5,438,432,0,1,5,426,12,825,387,46,324,56
1,ALBA,"SC HIDROCONSTRUCȚIA SA SEBEȘ PUNCT DE LUCRU SAT LAZURI",395,SOHODOL,7446,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:49:38",188,183,0,5,0,121,116,0,5,0,120,1,201,80,13,92,15
1,ALBA,"ȘCOALA PRIMARĂ PELEŞ",396,SOHODOL,7446,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:09:52",321,311,0,9,1,194,184,0,9,1,190,4,342,148,24,148,18
1,ALBA,"ŞCOALA PRIMARĂ POIANA",397,SOHODOL,7446,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:35:37",134,127,0,6,1,86,79,0,6,1,84,2,139,53,28,48,8
