precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
9,BRĂILA,"CĂMINUL CULTURAL SURDILA GĂISEANCA",241,SURDILA-GĂISEANCA,44113,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:54",1270,1227,0,12,31,913,870,0,12,31,887,26,1345,432,662,145,80
9,BRĂILA,"FOSTA ȘCOALA GIMNAZIALA FILIPESTI",242,SURDILA-GĂISEANCA,44113,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:28:02",640,620,1,4,15,412,392,1,4,15,403,9,700,288,349,33,21
