precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
4,BACĂU,"CAMINUL CULTURAL BOGATA",331,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:28:38",692,677,1,8,6,360,345,1,8,6,344,16,800,440,14,264,29,37
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV SEACA",336,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:21:36",370,357,1,8,4,216,204,0,8,4,209,7,400,184,19,147,19,24
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-IV ŞTEFAN VODĂ",337,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:54:54",835,818,0,10,7,451,434,0,10,7,435,16,900,449,22,340,45,28
4,BACĂU,"SCOALA GENERALA CU CLASELE I-VIII CUCUIETI",332,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:42:05",870,831,0,3,36,491,452,0,3,36,463,28,1000,509,21,355,65,22
4,BACĂU,"SCOALA GENERALA CU CLASELE I-VIII CUCUIETI",333,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:49",1048,1019,0,3,26,554,525,0,3,26,536,18,1100,546,31,383,79,43
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII HĂGHIAC",334,DOFTEANA,22380,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:29:28",1263,1234,3,6,20,660,633,1,6,20,637,23,1400,730,32,433,113,59
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII LARGA",335,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:05:32",1055,1025,0,3,27,626,596,0,3,27,588,37,1100,475,11,488,37,52
4,BACĂU,"SCOALA SCARLAT LONGHIN DOFTEANA",329,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:41:11",1618,1596,0,1,21,794,772,0,1,21,774,20,1700,906,75,533,103,63
4,BACĂU,"SCOALA SCARLAT LONGHIN DOFTEANA",330,DOFTEANA,22380,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:44:59",1176,1136,1,19,20,552,527,0,5,20,531,21,1200,648,43,354,81,53
